t,price,p,y,u,w,variable_cost,fixed_cost,startup_cost,revenue,profit
303,82.75,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
304,46.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
305,32.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
306,26.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
307,26.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
308,26.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
309,26.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
310,27.23,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
311,27.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
312,30.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
313,38.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
314,41.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
315,42.39,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
316,37.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
317,36.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
318,28.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
319,31.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
320,34.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
321,34.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
322,37.86,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
323,34.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
324,44.9,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
325,77.92,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,13324.32,-7225.68
326,83.93,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,14352.03,3802.0300000000007
327,83.65,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,14304.150000000001,3754.1500000000015
328,66.08,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,11299.68,749.6800000000003
329,50.73,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,8674.83,-1875.17
330,46.03,68.0,1.0,-0.0,-0.0,3400.0,2000.0,-0.0,3130.04,-2269.96
331,47.18,68.0,1.0,-0.0,-0.0,3400.0,2000.0,-0.0,3208.24,-2191.76
332,64.16,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,10971.359999999999,421.35999999999876
333,59.9,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,10242.9,-307.10000000000036
334,51.28,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,8768.880000000001,-1781.119999999999
335,54.03,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,9239.130000000001,-1310.869999999999
336,75.88,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,12975.48,2425.4799999999996
337,326.8,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,55882.8,45332.8
338,2249.24,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,384620.04,374070.04
339,187.39,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,32043.69,21493.69
340,31.31,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
341,30.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
342,27.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
343,25.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
344,24.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
345,22.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
346,21.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
347,24.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
348,39.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
349,51.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
350,41.5,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
351,48.08,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
352,62.96,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
353,61.99,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
354,56.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
355,36.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
356,36.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
357,37.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
358,27.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
359,32.68,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
360,40.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
361,54.73,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
362,64.12,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
363,57.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
364,31.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
365,28.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
366,25.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
367,23.97,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
368,22.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
369,20.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
370,17.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
371,16.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
372,32.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
373,36.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
374,28.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
375,25.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
376,21.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
377,21.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
378,21.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
379,17.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
380,18.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
381,18.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
382,19.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
383,18.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
384,21.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
385,26.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
386,28.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
387,24.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
388,20.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
389,24.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
390,21.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
391,13.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
392,17.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
393,16.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
394,0.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
395,8.58,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
396,21.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
397,22.55,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
398,22.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
399,21.32,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
400,21.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
401,21.33,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
402,14.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
403,6.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
404,5.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
405,20.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
406,18.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
407,20.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
408,20.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
409,22.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
410,23.64,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
411,22.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
412,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
413,-1.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
414,-1.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
415,-1.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
416,-0.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
417,-1.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
418,-2.81,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
419,-3.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
420,6.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
421,11.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
422,1.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
423,0.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
424,6.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
425,9.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
426,6.59,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
427,3.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
428,8.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
429,10.89,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
430,19.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
431,21.44,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
432,27.14,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
433,31.12,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
434,45.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
435,41.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
436,22.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
437,17.48,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
438,19.88,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
439,23.22,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
440,21.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
441,14.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
442,0.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
443,15.25,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
444,50.6,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
445,72.12,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,12332.52,-8217.48
446,83.33,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,14249.43,3699.4300000000003
447,79.25,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,13551.75,3001.75
448,78.81,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,13476.51,2926.51
449,72.28,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,12359.880000000001,1809.880000000001
450,80.12,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,13700.52,3150.5200000000004
451,54.36,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
452,56.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
453,58.07,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
454,58.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
455,51.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
456,52.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
457,65.79,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
458,63.19,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
459,73.68,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
460,56.66,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
461,52.35,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
462,59.52,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
463,56.78,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
464,59.81,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
465,65.93,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
466,77.27,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
467,61.84,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
468,55.07,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
469,69.75,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
470,58.56,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
471,53.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
472,49.92,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
473,38.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
474,31.67,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
475,31.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
476,31.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
477,40.48,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
478,45.4,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
479,47.18,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
480,71.87,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,12289.77,-8260.23
481,85.21,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,14570.909999999998,4020.909999999998
482,81.65,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,13962.150000000001,3412.1500000000015
483,109.65,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,18750.15,8200.150000000001
484,68.44,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,11703.24,1153.2399999999998
485,43.16,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
486,35.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
487,28.61,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
488,23.62,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
489,17.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
490,0.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
491,-0.05,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
492,27.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
493,54.49,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
494,45.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
495,37.15,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
496,32.03,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
497,28.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
498,23.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
499,23.28,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
500,22.43,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
501,22.17,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
502,21.42,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
503,21.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
504,29.57,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
505,55.07,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
506,70.52,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
507,35.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
508,8.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
509,12.2,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
510,8.91,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
511,0.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
512,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
513,-0.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
514,-0.86,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
515,-0.3,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
516,22.38,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
517,37.41,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
518,34.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
519,28.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
520,27.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
521,25.21,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
522,28.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
523,38.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
524,41.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
525,45.63,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
526,40.74,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
527,46.26,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
528,55.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
529,42.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
530,45.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
531,37.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
532,21.6,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
533,21.47,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
534,13.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
535,0.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
536,0.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
537,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
538,-0.75,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
539,-0.77,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
540,23.42,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
541,61.59,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
542,58.52,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
543,111.79,171.0,1.0,1.0,-0.0,8550.0,2000.0,10000.0,19116.09,-1433.9099999999999
544,152.19,171.0,1.0,-0.0,-0.0,8550.0,2000.0,-0.0,26024.489999999998,15474.489999999998
545,198.13,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,33880.229999999996,23330.229999999996
546,138.81,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,23736.510000000002,13186.510000000002
547,97.34,171.0,1.0,-0.0,0.0,8550.0,2000.0,-0.0,16645.14,6095.139999999999
548,56.2,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,0.0
549,43.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
550,33.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
551,26.83,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
552,24.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
553,28.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
554,40.29,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
555,25.82,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
556,15.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
557,19.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
558,13.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
559,0.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
560,-0.02,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
561,-2.13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
562,-3.53,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
563,-2.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
564,26.1,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
565,35.19,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
566,44.65,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
567,46.7,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
568,52.37,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
569,45.4,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
570,38.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
571,38.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
572,37.72,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
573,33.54,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
574,37.09,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
575,31.04,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
576,31.18,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
577,31.95,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
578,35.94,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
579,28.87,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
580,17.45,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
581,20.71,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
582,22.16,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
583,23.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
584,29.8,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
585,41.51,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
586,48.78,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
587,66.31,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
588,59.93,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
589,55.31,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
590,31.79,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
591,23.24,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
592,28.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
593,26.34,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
594,24.85,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
595,21.77,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
596,21.06,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
597,20.01,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
598,22.98,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
599,26.69,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
600,28.52,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
601,25.9,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
