interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,north,south,west,houston,system_total,forecast_date,publish_time_used
2025-05-30 17:00:00-05:00,2025-05-30 22:00:00+00:00,2025-05-30 18:00:00-05:00,2025-05-30 23:00:00+00:00,2025-05-29 14:30:00-05:00,2025-05-29 19:30:00+00:00,19538.29872094727,18092.11657993164,10037.127676269532,18118.176993554687,65785.71997070312,2025-05-30,latest
2025-05-30 18:00:00-05:00,2025-05-30 23:00:00+00:00,2025-05-30 19:00:00-05:00,2025-05-31 00:00:00+00:00,2025-05-29 14:30:00-05:00,2025-05-29 19:30:00+00:00,19319.930547473145,17768.535107666015,9963.146895056152,17614.745726171877,64666.35827636719,2025-05-30,latest
2025-05-30 19:00:00-05:00,2025-05-31 00:00:00+00:00,2025-05-30 20:00:00-05:00,2025-05-31 01:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,19488.584260522464,16979.552882434084,9010.215858215335,16865.077296679687,62343.43029785157,2025-05-30,latest
2025-05-30 20:00:00-05:00,2025-05-31 01:00:00+00:00,2025-05-30 21:00:00-05:00,2025-05-31 02:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,18862.84746973877,16426.896448815914,8659.060160546871,16594.606443359375,60543.41052246093,2025-05-30,latest
2025-05-30 21:00:00-05:00,2025-05-31 02:00:00+00:00,2025-05-30 22:00:00-05:00,2025-05-31 03:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,18434.75354307861,15956.55731385498,8704.993723730466,16230.236801171875,59326.54138183593,2025-05-30,latest
2025-05-30 22:00:00-05:00,2025-05-31 03:00:00+00:00,2025-05-30 23:00:00-05:00,2025-05-31 04:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,17495.715426916504,15197.37904456787,8719.468110546875,15543.267984375,56955.83056640625,2025-05-30,latest
2025-05-30 23:00:00-05:00,2025-05-31 04:00:00+00:00,2025-05-31 00:00:00-05:00,2025-05-31 05:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,16278.063008630372,14281.564529565429,8785.566390319822,14743.526896679688,54088.72082519531,2025-05-30,latest
2025-05-31 00:00:00-05:00,2025-05-31 05:00:00+00:00,2025-05-31 01:00:00-05:00,2025-05-31 06:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,15307.33095523682,13591.369231262208,8870.83081135254,14199.408699414062,51968.93969726563,2025-05-31,latest
2025-05-31 01:00:00-05:00,2025-05-31 06:00:00+00:00,2025-05-31 02:00:00-05:00,2025-05-31 07:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,14329.285113854983,12868.615029809573,8793.213079772953,13542.39751875,49533.51074218751,2025-05-31,latest
2025-05-31 02:00:00-05:00,2025-05-31 07:00:00+00:00,2025-05-31 03:00:00-05:00,2025-05-31 08:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,13616.701231811525,12207.769138012698,8749.974922949214,12995.784199414062,47570.2294921875,2025-05-31,latest
2025-05-31 03:00:00-05:00,2025-05-31 08:00:00+00:00,2025-05-31 04:00:00-05:00,2025-05-31 09:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,13044.199008886711,11778.658306201172,8645.183791064454,12585.198884082032,46053.23999023437,2025-05-31,latest
2025-05-31 04:00:00-05:00,2025-05-31 09:00:00+00:00,2025-05-31 05:00:00-05:00,2025-05-31 10:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,12717.32057390747,11471.000447393804,8590.089872644043,12304.86883017578,45083.2797241211,2025-05-31,latest
2025-05-31 05:00:00-05:00,2025-05-31 10:00:00+00:00,2025-05-31 06:00:00-05:00,2025-05-31 11:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,12618.06342219238,11367.715811657717,8548.737597595213,12205.363051367189,44739.8798828125,2025-05-31,latest
2025-05-31 06:00:00-05:00,2025-05-31 11:00:00+00:00,2025-05-31 07:00:00-05:00,2025-05-31 12:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,12610.037517004395,11397.745530541988,8476.78515675049,12149.352694140623,44633.9208984375,2025-05-31,latest
2025-05-31 07:00:00-05:00,2025-05-31 12:00:00+00:00,2025-05-31 08:00:00-05:00,2025-05-31 13:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,13031.005240405277,11583.754870605468,8538.113174047852,12439.476568457032,45592.34985351563,2025-05-31,latest
2025-05-31 08:00:00-05:00,2025-05-31 13:00:00+00:00,2025-05-31 09:00:00-05:00,2025-05-31 14:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,14234.582022705075,12295.5551798584,9082.200396264649,13433.972948046876,49046.310546875,2025-05-31,latest
2025-05-31 09:00:00-05:00,2025-05-31 14:00:00+00:00,2025-05-31 10:00:00-05:00,2025-05-31 15:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,15419.836017590336,13149.9943203125,9518.45374256592,14516.436866796876,52604.72094726563,2025-05-31,latest
2025-05-31 10:00:00-05:00,2025-05-31 15:00:00+00:00,2025-05-31 11:00:00-05:00,2025-05-31 16:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,16416.4499784668,13983.255101416016,9652.229370410158,15464.275876855469,55516.21032714844,2025-05-31,latest
2025-05-31 11:00:00-05:00,2025-05-31 16:00:00+00:00,2025-05-31 12:00:00-05:00,2025-05-31 17:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,17414.98353963623,14803.1839630249,9723.543809057615,16290.018790820312,58231.73010253906,2025-05-31,latest
2025-05-31 12:00:00-05:00,2025-05-31 17:00:00+00:00,2025-05-31 13:00:00-05:00,2025-05-31 18:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,18355.63506574707,15534.295485058592,9826.299323608397,16805.18980332031,60521.41967773437,2025-05-31,latest
2025-05-31 13:00:00-05:00,2025-05-31 18:00:00+00:00,2025-05-31 14:00:00-05:00,2025-05-31 19:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,19143.96561119385,16157.937177502443,9999.59751286621,17291.810489453124,62593.31079101563,2025-05-31,latest
2025-05-31 14:00:00-05:00,2025-05-31 19:00:00+00:00,2025-05-31 15:00:00-05:00,2025-05-31 20:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,19963.09416625977,16707.569420227053,10168.601856677245,17731.574156445313,64570.83959960938,2025-05-31,latest
2025-05-31 15:00:00-05:00,2025-05-31 20:00:00+00:00,2025-05-31 16:00:00-05:00,2025-05-31 21:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,20815.755068664548,17120.456927465817,10210.531346252435,18051.027043359372,66197.77038574217,2025-05-31,latest
2025-05-31 16:00:00-05:00,2025-05-31 21:00:00+00:00,2025-05-31 17:00:00-05:00,2025-05-31 22:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,21550.705341345212,17406.512299108883,10237.078160717772,18080.38449667969,67274.68029785156,2025-05-31,latest
2025-05-31 17:00:00-05:00,2025-05-31 22:00:00+00:00,2025-05-31 18:00:00-05:00,2025-05-31 23:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,21784.628272949216,17498.36112568359,10205.898020507811,17807.491487109375,67296.37890625,2025-05-31,latest
2025-05-31 18:00:00-05:00,2025-05-31 23:00:00+00:00,2025-05-31 19:00:00-05:00,2025-06-01 00:00:00+00:00,2025-05-30 14:30:00-05:00,2025-05-30 19:30:00+00:00,21474.18586697998,17317.2547484375,10065.971829895017,17297.33706640625,66154.74951171875,2025-05-31,latest
2025-05-31 19:00:00-05:00,2025-06-01 00:00:00+00:00,2025-05-31 20:00:00-05:00,2025-06-01 01:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,20979.63270161133,17208.226592956544,9638.427760314942,16230.32293046875,64056.60998535156,2025-05-31,latest
2025-05-31 20:00:00-05:00,2025-06-01 01:00:00+00:00,2025-05-31 21:00:00-05:00,2025-06-01 02:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,19893.56182867432,16526.020350598144,9229.149524536135,15682.86766142578,61331.59936523438,2025-05-31,latest
2025-05-31 21:00:00-05:00,2025-06-01 02:00:00+00:00,2025-05-31 22:00:00-05:00,2025-06-01 03:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,19169.37823006592,16023.288530151363,9172.64595570068,15243.69656142578,59609.00927734375,2025-05-31,latest
2025-05-31 22:00:00-05:00,2025-06-01 03:00:00+00:00,2025-05-31 23:00:00-05:00,2025-06-01 04:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,18153.44549981689,15337.508022143553,9125.287232238765,14685.269255566405,57301.51000976562,2025-05-31,latest
2025-05-31 23:00:00-05:00,2025-06-01 04:00:00+00:00,2025-06-01 00:00:00-05:00,2025-06-01 05:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,16889.53242878418,14489.897423413084,9050.490642333982,14049.739905859376,54479.66040039062,2025-05-31,latest
2025-06-01 00:00:00-05:00,2025-06-01 05:00:00+00:00,2025-06-01 01:00:00-05:00,2025-06-01 06:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,15843.586134887699,13703.036833776854,9092.600015222164,13657.216957519531,52296.43994140625,2025-06-01,latest
2025-06-01 01:00:00-05:00,2025-06-01 06:00:00+00:00,2025-06-01 02:00:00-05:00,2025-06-01 07:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,14936.24438167725,13081.591002416992,9029.939497741703,13154.964864257812,50202.73974609376,2025-06-01,latest
2025-06-01 02:00:00-05:00,2025-06-01 07:00:00+00:00,2025-06-01 03:00:00-05:00,2025-06-01 08:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,14278.142654272462,12614.062261926276,9027.526696789551,12746.378738574218,48666.11035156251,2025-06-01,latest
2025-06-01 03:00:00-05:00,2025-06-01 08:00:00+00:00,2025-06-01 04:00:00-05:00,2025-06-01 09:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,13724.15589332276,12169.652497595212,8954.38905078125,12457.223212597655,47305.42065429688,2025-06-01,latest
2025-06-01 04:00:00-05:00,2025-06-01 09:00:00+00:00,2025-06-01 05:00:00-05:00,2025-06-01 10:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,13422.899438000484,11895.170271777344,8907.035441589356,12224.425244140624,46449.53039550781,2025-06-01,latest
2025-06-01 05:00:00-05:00,2025-06-01 10:00:00+00:00,2025-06-01 06:00:00-05:00,2025-06-01 11:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,13293.1357480835,11689.560991857916,8861.538392871098,12051.655248046876,45895.89038085939,2025-06-01,latest
2025-06-01 06:00:00-05:00,2025-06-01 11:00:00+00:00,2025-06-01 07:00:00-05:00,2025-06-01 12:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,13174.129244909667,11609.500906372075,8774.554451843267,11797.025724023437,45355.21032714845,2025-06-01,latest
2025-06-01 07:00:00-05:00,2025-06-01 12:00:00+00:00,2025-06-01 08:00:00-05:00,2025-06-01 13:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,13611.245549133304,11906.286655053715,8957.009090832515,11987.908778222656,46462.45007324219,2025-06-01,latest
2025-06-01 08:00:00-05:00,2025-06-01 13:00:00+00:00,2025-06-01 09:00:00-05:00,2025-06-01 14:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,14991.08309932861,13004.157872790525,9573.521893701169,13057.096387109375,50625.85925292968,2025-06-01,latest
2025-06-01 09:00:00-05:00,2025-06-01 14:00:00+00:00,2025-06-01 10:00:00-05:00,2025-06-01 15:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,16233.83201573486,14237.745252368164,10042.11517652588,14106.837828808591,54620.5302734375,2025-06-01,latest
2025-06-01 10:00:00-05:00,2025-06-01 15:00:00+00:00,2025-06-01 11:00:00-05:00,2025-06-01 16:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,17268.47732609863,15503.967743920895,10096.857816210933,15117.516815917968,57986.81970214843,2025-06-01,latest
2025-06-01 11:00:00-05:00,2025-06-01 16:00:00+00:00,2025-06-01 12:00:00-05:00,2025-06-01 17:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,18242.98696976319,16586.374414611815,10090.031587304691,16198.71676953125,61118.10974121095,2025-06-01,latest
2025-06-01 12:00:00-05:00,2025-06-01 17:00:00+00:00,2025-06-01 13:00:00-05:00,2025-06-01 18:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,19254.22318929444,17538.583820996093,10203.831618225096,16957.82218691406,63954.46081542969,2025-06-01,latest
2025-06-01 13:00:00-05:00,2025-06-01 18:00:00+00:00,2025-06-01 14:00:00-05:00,2025-06-01 19:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,20367.568805090337,18440.96519428711,10297.223113903809,17774.10238378906,66879.85949707033,2025-06-01,latest
2025-06-01 14:00:00-05:00,2025-06-01 19:00:00+00:00,2025-06-01 15:00:00-05:00,2025-06-01 20:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,21280.381558496098,19154.45254589844,10409.367878027344,18307.59806640625,69151.80004882812,2025-06-01,latest
2025-06-01 15:00:00-05:00,2025-06-01 20:00:00+00:00,2025-06-01 16:00:00-05:00,2025-06-01 21:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,22103.682612646488,19667.209006274414,10458.678624047856,18572.929512890623,70802.49975585939,2025-06-01,latest
2025-06-01 16:00:00-05:00,2025-06-01 21:00:00+00:00,2025-06-01 17:00:00-05:00,2025-06-01 22:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,22815.584424633784,20018.46662277832,10489.895288720705,18654.41352714844,71978.35986328125,2025-06-01,latest
2025-06-01 17:00:00-05:00,2025-06-01 22:00:00+00:00,2025-06-01 18:00:00-05:00,2025-06-01 23:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,23059.28200601807,20165.97352178955,10442.77488996582,18568.588356640623,72236.61877441408,2025-06-01,latest
2025-06-01 18:00:00-05:00,2025-06-01 23:00:00+00:00,2025-06-01 19:00:00-05:00,2025-06-02 00:00:00+00:00,2025-05-31 14:30:00-05:00,2025-05-31 19:30:00+00:00,22682.624640625007,19970.2958888916,10259.197088061523,18188.38165,71100.49926757812,2025-06-01,latest
2025-06-01 19:00:00-05:00,2025-06-02 00:00:00+00:00,2025-06-01 20:00:00-05:00,2025-06-02 01:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,21063.6731097168,19335.416478637693,9848.744367114257,17491.80471640625,67739.638671875,2025-06-01,latest
2025-06-01 20:00:00-05:00,2025-06-02 01:00:00+00:00,2025-06-01 21:00:00-05:00,2025-06-02 02:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,20258.216010742188,18608.52860653076,9433.499397961425,16994.845340234377,65295.08935546875,2025-06-01,latest
2025-06-01 21:00:00-05:00,2025-06-02 02:00:00+00:00,2025-06-01 22:00:00-05:00,2025-06-02 03:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,19973.831500439446,17972.389255285645,9491.679389587402,16639.249512890623,64077.14965820312,2025-06-01,latest
2025-06-01 22:00:00-05:00,2025-06-02 03:00:00+00:00,2025-06-01 23:00:00-05:00,2025-06-02 04:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,18937.536050805666,17003.660918103025,9458.784928942867,15885.918736914062,61285.90063476562,2025-06-01,latest
2025-06-01 23:00:00-05:00,2025-06-02 04:00:00+00:00,2025-06-02 00:00:00-05:00,2025-06-02 05:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,17590.661840808105,15946.978349072264,9427.744860900877,14993.67451953125,57959.0595703125,2025-06-01,latest
2025-06-02 00:00:00-05:00,2025-06-02 05:00:00+00:00,2025-06-02 01:00:00-05:00,2025-06-02 06:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,16142.375788342288,14414.593174279786,9327.197304272462,14030.963371777343,53915.12963867188,2025-06-02,latest
2025-06-02 01:00:00-05:00,2025-06-02 06:00:00+00:00,2025-06-02 02:00:00-05:00,2025-06-02 07:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,15084.00305646972,13507.655712304688,9238.638715795896,13401.262451953124,51231.55993652343,2025-06-02,latest
2025-06-02 02:00:00-05:00,2025-06-02 07:00:00+00:00,2025-06-02 03:00:00-05:00,2025-06-02 08:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,14339.32656066894,12825.840223815921,9148.029414733885,12964.734586914063,49277.93078613281,2025-06-02,latest
2025-06-02 03:00:00-05:00,2025-06-02 08:00:00+00:00,2025-06-02 04:00:00-05:00,2025-06-02 09:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,13902.003502648926,12383.214472546384,9045.302643457033,12711.530162597655,48042.05078125,2025-06-02,latest
2025-06-02 04:00:00-05:00,2025-06-02 09:00:00+00:00,2025-06-02 05:00:00-05:00,2025-06-02 10:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,13804.52373059082,12129.798652062995,8957.354700842287,12654.102213378907,47545.77929687501,2025-06-02,latest
2025-06-02 05:00:00-05:00,2025-06-02 10:00:00+00:00,2025-06-02 06:00:00-05:00,2025-06-02 11:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,14094.465503784179,12246.238145642088,8868.409033386228,12871.247912890623,48080.36059570312,2025-06-02,latest
2025-06-02 06:00:00-05:00,2025-06-02 11:00:00+00:00,2025-06-02 07:00:00-05:00,2025-06-02 12:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,14688.355747119143,12560.103321533208,8876.95592001953,13100.744313085936,49226.15930175782,2025-06-02,latest
2025-06-02 07:00:00-05:00,2025-06-02 12:00:00+00:00,2025-06-02 08:00:00-05:00,2025-06-02 13:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,15353.709128088383,12938.229102539057,8883.653510974122,13478.438409765624,50654.03015136719,2025-06-02,latest
2025-06-02 08:00:00-05:00,2025-06-02 13:00:00+00:00,2025-06-02 09:00:00-05:00,2025-06-02 14:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,16467.316361743164,13805.547361975097,9518.664146203617,14444.910972851561,54236.43884277344,2025-06-02,latest
2025-06-02 09:00:00-05:00,2025-06-02 14:00:00+00:00,2025-06-02 10:00:00-05:00,2025-06-02 15:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,17710.195050903316,14924.195596325682,10091.969352770991,15625.870346679689,58352.23034667968,2025-06-02,latest
2025-06-02 10:00:00-05:00,2025-06-02 15:00:00+00:00,2025-06-02 11:00:00-05:00,2025-06-02 16:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,19010.870263964844,16158.684411779786,10330.527712145997,16783.49805644531,62283.58044433594,2025-06-02,latest
2025-06-02 11:00:00-05:00,2025-06-02 16:00:00+00:00,2025-06-02 12:00:00-05:00,2025-06-02 17:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,20421.436468737797,17427.928395617677,10440.585818652347,17869.230103125,66159.18078613283,2025-06-02,latest
2025-06-02 12:00:00-05:00,2025-06-02 17:00:00+00:00,2025-06-02 13:00:00-05:00,2025-06-02 18:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,21778.381375610352,18581.545352319336,10511.62537167969,18669.30751953125,69540.85961914062,2025-06-02,latest
2025-06-02 13:00:00-05:00,2025-06-02 18:00:00+00:00,2025-06-02 14:00:00-05:00,2025-06-02 19:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,23057.749453161625,19531.02719676513,10628.76747351074,19432.484563085934,72650.02868652344,2025-06-02,latest
2025-06-02 14:00:00-05:00,2025-06-02 19:00:00+00:00,2025-06-02 15:00:00-05:00,2025-06-02 20:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,24034.119379101565,20212.655156274413,10751.289055249024,19935.346809765622,74933.41040039062,2025-06-02,latest
2025-06-02 15:00:00-05:00,2025-06-02 20:00:00+00:00,2025-06-02 16:00:00-05:00,2025-06-02 21:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,24700.46763098144,20544.239407446286,10555.415843994144,20191.397137109372,75991.52001953125,2025-06-02,latest
2025-06-02 16:00:00-05:00,2025-06-02 21:00:00+00:00,2025-06-02 17:00:00-05:00,2025-06-02 22:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,25084.160232885744,20692.238799951167,10394.550661108397,20045.21192714844,76216.16162109375,2025-06-02,latest
2025-06-02 17:00:00-05:00,2025-06-02 22:00:00+00:00,2025-06-02 18:00:00-05:00,2025-06-02 23:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,25117.173577819824,20612.508916516115,10213.759347656249,19469.959403125,75413.40124511719,2025-06-02,latest
2025-06-02 18:00:00-05:00,2025-06-02 23:00:00+00:00,2025-06-02 19:00:00-05:00,2025-06-03 00:00:00+00:00,2025-06-01 14:30:00-05:00,2025-06-01 19:30:00+00:00,24709.62225104981,20212.350399121093,9908.527022680666,18624.809653320313,73455.30932617188,2025-06-02,latest
2025-06-02 19:00:00-05:00,2025-06-03 00:00:00+00:00,2025-06-02 20:00:00-05:00,2025-06-03 01:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,25044.255552124032,19686.016850439453,9449.04765661621,17799.98023378906,71979.30029296876,2025-06-02,latest
2025-06-02 20:00:00-05:00,2025-06-03 01:00:00+00:00,2025-06-02 21:00:00-05:00,2025-06-03 02:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,23581.20108215332,18711.490003271483,9207.572870434573,17066.477743359377,68566.74169921875,2025-06-02,latest
2025-06-02 21:00:00-05:00,2025-06-03 02:00:00+00:00,2025-06-02 22:00:00-05:00,2025-06-03 03:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,22577.40546795655,17905.179680456542,9169.838532836911,16497.13674355469,66149.56042480469,2025-06-02,latest
2025-06-02 22:00:00-05:00,2025-06-03 03:00:00+00:00,2025-06-02 23:00:00-05:00,2025-06-03 04:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,21049.04028773193,16740.281818286134,9090.196595446781,15663.660741894531,62543.17944335938,2025-06-02,latest
2025-06-02 23:00:00-05:00,2025-06-03 04:00:00+00:00,2025-06-03 00:00:00-05:00,2025-06-03 05:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,19343.965058093258,15489.334992736816,9069.905997412108,14783.364386328123,58686.57043457031,2025-06-02,latest
2025-06-03 00:00:00-05:00,2025-06-03 05:00:00+00:00,2025-06-03 01:00:00-05:00,2025-06-03 06:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,19362.723230590826,15335.931868627931,9319.60271386719,14653.531371484376,58671.78918457032,2025-06-03,latest
2025-06-03 01:00:00-05:00,2025-06-03 06:00:00+00:00,2025-06-03 02:00:00-05:00,2025-06-03 07:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,18235.311631677243,14595.674096435547,9156.214031652831,14174.041084960936,56161.24084472656,2025-06-03,latest
2025-06-03 02:00:00-05:00,2025-06-03 07:00:00+00:00,2025-06-03 03:00:00-05:00,2025-06-03 08:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,17341.69311385498,14095.280603320312,9028.245441223144,13813.490314257811,54278.70947265625,2025-06-03,latest
2025-06-03 03:00:00-05:00,2025-06-03 08:00:00+00:00,2025-06-03 04:00:00-05:00,2025-06-03 09:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,16854.49487706299,13755.661138647461,9005.342021887209,13655.842538574218,53271.34057617188,2025-06-03,latest
2025-06-03 04:00:00-05:00,2025-06-03 09:00:00+00:00,2025-06-03 05:00:00-05:00,2025-06-03 10:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,16479.524474377442,13593.120198486327,9066.626587194824,13588.228617871093,52727.49987792969,2025-06-03,latest
2025-06-03 05:00:00-05:00,2025-06-03 10:00:00+00:00,2025-06-03 06:00:00-05:00,2025-06-03 11:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,16767.67680302735,13720.802388305665,9079.890863842778,13856.519471191406,53424.8895263672,2025-06-03,latest
2025-06-03 06:00:00-05:00,2025-06-03 11:00:00+00:00,2025-06-03 07:00:00-05:00,2025-06-03 12:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,17239.795852990723,14119.672503112792,9089.424910498044,14094.7372265625,54543.63049316406,2025-06-03,latest
2025-06-03 07:00:00-05:00,2025-06-03 12:00:00+00:00,2025-06-03 08:00:00-05:00,2025-06-03 13:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,17802.766226977543,14425.980658850098,9172.496807141117,14359.806233789062,55761.04992675782,2025-06-03,latest
2025-06-03 08:00:00-05:00,2025-06-03 13:00:00+00:00,2025-06-03 09:00:00-05:00,2025-06-03 14:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,18566.075474169924,15062.011336083984,9615.149144433592,15457.083259179688,58700.31921386719,2025-06-03,latest
2025-06-03 09:00:00-05:00,2025-06-03 14:00:00+00:00,2025-06-03 10:00:00-05:00,2025-06-03 15:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,19622.14349033203,15903.380116857912,10167.689898669434,16401.00585449219,62094.21936035156,2025-06-03,latest
2025-06-03 10:00:00-05:00,2025-06-03 15:00:00+00:00,2025-06-03 11:00:00-05:00,2025-06-03 16:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,20587.357264428712,16777.066504492188,10186.182669165037,17141.083137109377,64691.68957519531,2025-06-03,latest
2025-06-03 11:00:00-05:00,2025-06-03 16:00:00+00:00,2025-06-03 12:00:00-05:00,2025-06-03 17:00:00+00:00,2025-06-02 14:30:00-05:00,2025-06-02 19:30:00+00:00,21851.70109837647,17647.187720385744,10098.959641198733,17945.54106640625,67543.3895263672,2025-06-03,latest
